MATNR,MATKL,YEAR_MONTH,DEMAND,REVENUE,N_ORDERS,MONTH,QUARTER,YEAR,IS_Q4,IS_SUMMER,LAG_1,LAG_2,LAG_3,LAG_6,LAG_12,ROLL_3_MEAN,ROLL_6_MEAN,ROLL_3_STD,MATKL_ENC
MAT000038,PACK,2022-12-01,813,247248.45,8,12,4,2022,1,0,1571.0,658.0,825.0,234.0,747.0,1018.0,658.5,486.1368120190035,0
MAT000038,PACK,2023-01-01,1297,419459.0,10,1,1,2023,0,0,813.0,1571.0,658.0,183.0,202.0,1014.0,755.0,488.5621761864092,0
MAT000038,PACK,2023-02-01,244,30688.939999999995,4,2,1,2023,0,0,1297.0,813.0,1571.0,480.0,477.0,1227.0,940.6666666666666,383.8176650442238,0
MAT000038,PACK,2023-03-01,667,198004.88,7,3,1,2023,0,0,244.0,1297.0,813.0,825.0,806.0,784.6666666666666,901.3333333333334,527.0714689046765,0
MAT000038,PACK,2023-04-01,1242,298828.52999999997,13,4,2,2023,0,0,667.0,244.0,1297.0,658.0,525.0,736.0,875.0,529.8801751339637,0
MAT000038,PACK,2023-05-01,1744,373607.79,17,5,2,2023,0,0,1242.0,667.0,244.0,1571.0,563.0,717.6666666666666,972.3333333333334,500.925476825978,0
MAT000038,PACK,2023-06-01,442,121800.53,6,6,2,2023,0,1,1744.0,1242.0,667.0,813.0,234.0,1217.6666666666667,1001.1666666666666,538.9121759000564,0
MAT000038,PACK,2023-07-01,281,83419.36,4,7,3,2023,0,1,442.0,1744.0,1242.0,1297.0,183.0,1142.6666666666667,939.3333333333334,656.6592216160018,0
MAT000038,PACK,2023-08-01,584,205975.01,9,8,3,2023,0,1,281.0,442.0,1744.0,244.0,480.0,822.3333333333334,770.0,802.2358339873215,0
MAT000038,PACK,2023-09-01,739,231108.83000000002,6,9,3,2023,0,0,584.0,281.0,442.0,667.0,825.0,435.6666666666667,826.6666666666666,151.59925241680196,0
MAT000038,PACK,2023-10-01,792,262187.11,6,10,4,2023,1,0,739.0,584.0,281.0,1242.0,658.0,534.6666666666666,838.6666666666666,232.95135400622434,0
MAT000038,PACK,2023-11-01,1052,221601.53,8,11,4,2023,1,0,792.0,739.0,584.0,1744.0,1571.0,705.0,763.6666666666666,108.08792717042883,0
MAT000038,PACK,2023-12-01,995,269638.17,5,12,4,2023,1,0,1052.0,792.0,739.0,442.0,813.0,861.0,648.3333333333334,167.5201480419592,0
MAT000038,PACK,2024-01-01,957,301543.77,9,1,1,2024,0,0,995.0,1052.0,792.0,281.0,1297.0,946.3333333333334,740.5,136.6613820116468,0
MAT000038,PACK,2024-02-01,243,39833.98,3,2,1,2024,0,0,957.0,995.0,1052.0,584.0,244.0,1001.3333333333334,853.1666666666666,47.81561809004726,0
MAT000038,PACK,2024-03-01,571,145573.72,7,3,1,2024,0,0,243.0,957.0,995.0,739.0,667.0,731.6666666666666,796.3333333333334,423.6240471613164,0
MAT000038,PACK,2024-04-01,468,83750.34999999999,5,4,2,2024,0,0,571.0,243.0,957.0,792.0,1242.0,590.3333333333334,768.3333333333334,357.39240805217617,0
MAT000038,PACK,2024-05-01,42,12932.58,2,5,2,2024,0,0,468.0,571.0,243.0,1052.0,1744.0,427.3333333333333,714.3333333333334,167.73888438085314,0
MAT000038,PACK,2024-06-01,149,35347.61,2,6,2,2024,0,1,42.0,468.0,571.0,995.0,442.0,360.3333333333333,546.0,280.45379892833193,0
MAT000038,PACK,2024-07-01,784,149430.98,8,7,3,2024,0,1,149.0,42.0,468.0,957.0,281.0,219.66666666666666,405.0,221.61753841547207,0
MAT000038,PACK,2024-09-01,279,101655.8,4,9,3,2024,0,0,784.0,149.0,42.0,243.0,584.0,325.0,376.1666666666667,401.0897655139057,0
MAT000038,PACK,2024-11-01,380,143753.5,2,11,4,2024,1,0,279.0,784.0,149.0,571.0,739.0,404.0,382.1666666666667,335.44746235439,0
MAT000039,CHEM,2022-03-01,1017,135771.54,9,3,1,2022,0,0,401.0,796.0,667.0,290.0,56.0,621.3333333333334,613.5,201.42078674589013,4
MAT000039,CHEM,2022-04-01,360,105222.8,3,4,2,2022,0,0,1017.0,401.0,796.0,998.0,54.0,738.0,734.6666666666666,312.06890264811716,4
MAT000039,CHEM,2022-05-01,575,134024.0,5,5,2,2022,0,0,360.0,1017.0,401.0,529.0,4.0,592.6666666666666,628.3333333333334,368.0547966449199,4
MAT000039,CHEM,2022-06-01,641,232059.03999999998,7,6,2,2022,0,1,575.0,360.0,1017.0,667.0,155.0,650.6666666666666,636.0,334.9721381448513,4
MAT000039,CHEM,2022-07-01,702,145450.59,12,7,3,2022,0,1,641.0,575.0,360.0,796.0,263.0,525.3333333333334,631.6666666666666,146.93649421887451,4
MAT000039,CHEM,2022-08-01,979,275828.66,10,8,3,2022,0,1,702.0,641.0,575.0,401.0,173.0,639.3333333333334,616.0,63.51640208114255,4
MAT000039,CHEM,2022-09-01,540,94218.83,6,9,3,2022,0,0,979.0,702.0,641.0,1017.0,290.0,774.0,712.3333333333334,180.13605968822586,4
MAT000039,CHEM,2022-10-01,509,182313.72,6,10,4,2022,1,0,540.0,979.0,702.0,360.0,998.0,740.3333333333334,632.8333333333334,221.99624621451008,4
MAT000039,CHEM,2022-11-01,1005,354481.8,6,11,4,2022,1,0,509.0,540.0,979.0,575.0,529.0,676.0,657.6666666666666,262.8630822310353,4
MAT000039,CHEM,2022-12-01,1919,560609.27,13,12,4,2022,1,0,1005.0,509.0,540.0,641.0,667.0,684.6666666666666,729.3333333333334,277.8494796348076,4
MAT000039,CHEM,2023-01-01,740,203463.03,8,1,1,2023,0,0,1919.0,1005.0,509.0,702.0,796.0,1144.3333333333333,942.3333333333334,715.2519369658033,4
MAT000039,CHEM,2023-02-01,403,74061.62999999999,6,2,1,2023,0,0,740.0,1919.0,1005.0,979.0,401.0,1221.3333333333333,948.6666666666666,618.5550366243359,4
MAT000039,CHEM,2023-03-01,908,224166.47999999998,11,3,1,2023,0,0,403.0,740.0,1919.0,540.0,1017.0,1020.6666666666666,852.6666666666666,796.0177971209774,4
MAT000039,CHEM,2023-04-01,700,187733.06,6,4,2,2023,0,0,908.0,403.0,740.0,509.0,360.0,683.6666666666666,914.0,257.16985308028165,4
MAT000039,CHEM,2023-05-01,991,264571.27,9,5,2,2023,0,0,700.0,908.0,403.0,1005.0,575.0,670.3333333333334,945.8333333333334,253.80372994369816,4
MAT000039,CHEM,2023-06-01,866,291131.52,11,6,2,2023,0,1,991.0,700.0,908.0,1919.0,641.0,866.3333333333334,943.5,149.9077494105413,4
MAT000039,CHEM,2023-07-01,604,137809.97999999998,9,7,3,2023,0,1,866.0,991.0,700.0,740.0,702.0,852.3333333333334,768.0,145.98059231738188,4
MAT000039,CHEM,2023-08-01,873,134418.07,10,8,3,2023,0,1,604.0,866.0,991.0,403.0,979.0,820.3333333333334,745.3333333333334,197.50021097035224,4
MAT000039,CHEM,2023-09-01,1028,307115.25,9,9,3,2023,0,0,873.0,604.0,866.0,908.0,540.0,781.0,823.6666666666666,153.32644912082299,4
MAT000039,CHEM,2023-10-01,1049,375031.67,8,10,4,2023,1,0,1028.0,873.0,604.0,700.0,509.0,835.0,843.6666666666666,214.53904073618006,4
MAT000039,CHEM,2023-11-01,1554,403858.02,10,11,4,2023,1,0,1049.0,1028.0,873.0,991.0,1005.0,983.3333333333334,901.8333333333334,96.12665256490341,4
MAT000039,CHEM,2023-12-01,745,101831.85,6,12,4,2023,1,0,1554.0,1049.0,1028.0,866.0,1919.0,1210.3333333333333,995.6666666666666,297.8092230494779,4
MAT000039,CHEM,2024-01-01,767,123843.56,7,1,1,2024,0,0,745.0,1554.0,1049.0,604.0,740.0,1116.0,975.5,408.6404287390081,4
MAT000039,CHEM,2024-02-01,516,130523.61,4,2,1,2024,0,0,767.0,745.0,1554.0,873.0,403.0,1022.0,1002.6666666666666,460.8568107340938,4
MAT000039,CHEM,2024-03-01,448,140147.45,3,3,1,2024,0,0,516.0,767.0,745.0,1028.0,908.0,676.0,943.1666666666666,139.00000000000125,4
MAT000039,CHEM,2024-05-01,522,164931.02000000002,6,5,2,2024,0,0,448.0,516.0,767.0,1049.0,700.0,577.0,846.5,168.0208320417452,4
MAT000039,CHEM,2024-06-01,119,8953.56,1,6,2,2024,0,1,522.0,448.0,516.0,1554.0,991.0,495.3333333333333,758.6666666666666,41.101500378133196,4
MAT000039,CHEM,2024-07-01,389,133776.61,5,7,3,2024,0,1,119.0,522.0,448.0,745.0,866.0,363.0,519.5,214.52505681155372,4
MAT000039,CHEM,2024-08-01,50,20335.0,1,8,3,2024,0,1,389.0,119.0,522.0,767.0,604.0,343.3333333333333,460.1666666666667,205.3444261072934,4
MAT000039,CHEM,2024-10-01,20,7816.8,1,10,4,2024,1,0,50.0,389.0,119.0,516.0,873.0,186.0,340.6666666666667,179.15635629248646,4
MAT000039,CHEM,2024-11-01,202,70003.42,2,11,4,2024,1,0,20.0,50.0,389.0,448.0,1028.0,153.0,258.0,204.93169593794013,4
MAT000039,CHEM,2024-12-01,77,13713.7,1,12,4,2024,1,0,202.0,20.0,50.0,522.0,1049.0,90.66666666666667,217.0,97.57731976916399,4
MAT000040,CHEM,2022-04-01,385,113239.33,4,4,2,2022,0,0,775.0,431.0,815.0,368.0,130.0,673.6666666666666,488.8333333333333,211.10502915215764,4
MAT000040,CHEM,2022-05-01,673,197460.52000000002,6,5,2,2022,0,0,385.0,775.0,431.0,285.0,27.0,530.3333333333334,491.6666666666667,213.13219684818463,4
MAT000040,CHEM,2022-06-01,391,117927.41,6,6,2,2022,0,1,673.0,385.0,775.0,259.0,182.0,611.0,556.3333333333334,202.25726192154386,4
MAT000040,CHEM,2022-07-01,938,204570.51,10,7,3,2022,0,1,391.0,673.0,385.0,815.0,294.0,483.0,578.3333333333334,164.57217261736565,4
MAT000040,CHEM,2022-08-01,185,56822.450000000004,4,8,3,2022,0,1,938.0,391.0,673.0,431.0,243.0,667.3333333333334,598.8333333333334,273.54402448844195,4
MAT000040,CHEM,2022-09-01,477,148861.32,5,9,3,2022,0,0,185.0,938.0,391.0,775.0,270.0,504.6666666666667,557.8333333333334,389.1559241914908,4
MAT000040,CHEM,2022-10-01,608,132184.96,6,10,4,2022,1,0,477.0,185.0,938.0,385.0,368.0,533.3333333333334,508.1666666666667,379.64764365571045,4
MAT000040,CHEM,2022-11-01,844,268893.3,7,11,4,2022,1,0,608.0,477.0,185.0,673.0,285.0,423.3333333333333,545.3333333333334,216.54637686494158,4
MAT000040,CHEM,2022-12-01,1484,350372.16,9,12,4,2022,1,0,844.0,608.0,477.0,391.0,259.0,643.0,573.8333333333334,185.9865586541134,4
MAT000040,CHEM,2023-01-01,988,182795.59,9,1,1,2023,0,0,1484.0,844.0,608.0,938.0,815.0,978.6666666666666,756.0,453.26077850761953,4
MAT000040,CHEM,2023-02-01,535,143430.56,8,2,1,2023,0,0,988.0,1484.0,844.0,185.0,431.0,1105.3333333333333,764.3333333333334,335.745935691459,4
MAT000040,CHEM,2023-03-01,721,117268.43,9,3,1,2023,0,0,535.0,988.0,1484.0,477.0,775.0,1002.3333333333334,822.6666666666666,474.6623361225676,4
MAT000040,CHEM,2023-04-01,1396,389190.25,11,4,2,2023,0,0,721.0,535.0,988.0,608.0,385.0,748.0,863.3333333333334,227.70375490975115,4
MAT000040,CHEM,2023-05-01,755,183297.8,9,5,2,2023,0,0,1396.0,721.0,535.0,844.0,673.0,884.0,994.6666666666666,453.0529770346952,4
MAT000040,CHEM,2023-06-01,1016,304744.24,15,6,2,2023,0,1,755.0,1396.0,721.0,1484.0,391.0,957.3333333333334,979.8333333333334,380.2766536790464,4
MAT000040,CHEM,2023-07-01,662,126468.97,8,7,3,2023,0,1,1016.0,755.0,1396.0,988.0,938.0,1055.6666666666667,901.8333333333334,322.3357462853497,4
MAT000040,CHEM,2023-08-01,1076,217083.91,10,8,3,2023,0,1,662.0,1016.0,755.0,535.0,185.0,811.0,847.5,183.5238404131738,4
MAT000040,CHEM,2023-09-01,1157,267858.13,10,9,3,2023,0,0,1076.0,662.0,1016.0,721.0,477.0,918.0,937.6666666666666,223.72304306888023,4
MAT000040,CHEM,2023-10-01,992,231415.18,10,10,4,2023,1,0,1157.0,1076.0,662.0,1396.0,608.0,965.0,1010.3333333333334,265.51271156010597,4
MAT000040,CHEM,2023-11-01,599,141875.99,6,11,4,2023,1,0,992.0,1157.0,1076.0,755.0,844.0,1075.0,943.0,82.50454532933318,4
MAT000040,CHEM,2023-12-01,621,115631.39,4,12,4,2023,1,0,599.0,992.0,1157.0,1016.0,1484.0,916.0,917.0,286.65833321220606,4
MAT000040,CHEM,2024-01-01,187,69846.39,3,1,1,2024,0,0,621.0,599.0,992.0,662.0,988.0,737.3333333333334,851.1666666666666,220.8219493921147,4
MAT000040,CHEM,2024-02-01,577,143308.38,6,2,1,2024,0,0,187.0,621.0,599.0,1076.0,535.0,469.0,772.0,244.46676665755732,4
MAT000040,CHEM,2024-03-01,502,166709.84,3,3,1,2024,0,0,577.0,187.0,621.0,1157.0,721.0,461.6666666666667,688.8333333333334,238.88351415142466,4
MAT000040,CHEM,2024-04-01,587,140293.41,6,4,2,2024,0,0,502.0,577.0,187.0,992.0,1396.0,422.0,579.6666666666666,206.9420208657503,4
MAT000040,CHEM,2024-05-01,652,259404.6,8,5,2,2024,0,0,587.0,502.0,577.0,599.0,755.0,555.3333333333334,512.1666666666666,46.4578662158929,4
MAT000040,CHEM,2024-06-01,19,119.32,1,6,2,2024,0,1,652.0,587.0,502.0,621.0,1016.0,580.3333333333334,521.0,75.22189397598132,4
MAT000040,CHEM,2024-07-01,261,34822.119999999995,2,7,3,2024,0,1,19.0,652.0,587.0,187.0,662.0,419.3333333333333,420.6666666666667,348.21880094752777,4
MAT000040,CHEM,2024-08-01,671,160971.06,8,8,3,2024,0,1,261.0,19.0,652.0,577.0,1076.0,310.6666666666667,433.0,319.409350729333,4
MAT000040,CHEM,2024-09-01,141,45500.7,1,9,3,2024,0,0,671.0,261.0,19.0,502.0,1157.0,317.0,448.6666666666667,329.5876211267661,4
MAT000040,CHEM,2024-10-01,487,138942.69,3,10,4,2024,1,0,141.0,671.0,261.0,587.0,992.0,357.6666666666667,388.5,277.90885796126406,4
